"export-plot data (NetLogo 7.0.0)"
"frisbee.nlogox"
"12/08/2025 17:58:58:371 -0500"

"MODEL SETTINGS"
"run-speed-variance","walk-speed-variance","run-speed","line-spacing","disc-speed","walk-speed","num-per-line","max-throws"
"0","0","1.5","5","1.7","0.5","8","10000"

"""Player Lines"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","12000","0","14","true","""Line 1""","true","5"

"pen name","pen down?","mode","interval","color","x"
"""Line 1""","true","0","1","102","10001"
"""Line 2""","true","0","1","12","10001"
"""Line 3""","true","0","1","19","10001"
"""Line 4""","true","0","1","108","10001"
"""Throw-Dif""","true","0","1","45","10001"

"""Line 1""",,,,"""Line 2""",,,,"""Line 3""",,,,"""Line 4""",,,,"""Throw-Dif"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"9036","7","102","true","9036","6","12","true","9036","11","19","true","9036","8","108","true","9036","2","45","true"
"9037","8","102","true","9037","6","12","true","9037","11","19","true","9037","7","108","true","9037","3","45","true"
"9038","8","102","true","9038","5","12","true","9038","11","19","true","9038","8","108","true","9038","4","45","true"
"9039","8","102","true","9039","5","12","true","9039","11","19","true","9039","8","108","true","9039","3","45","true"
"9040","8","102","true","9040","5","12","true","9040","11","19","true","9040","8","108","true","9040","4","45","true"
"9041","8","102","true","9041","5","12","true","9041","11","19","true","9041","8","108","true","9041","3","45","true"
"9042","8","102","true","9042","5","12","true","9042","11","19","true","9042","8","108","true","9042","4","45","true"
"9043","8","102","true","9043","5","12","true","9043","11","19","true","9043","8","108","true","9043","3","45","true"
"9044","8","102","true","9044","5","12","true","9044","11","19","true","9044","8","108","true","9044","4","45","true"
"9045","8","102","true","9045","5","12","true","9045","11","19","true","9045","8","108","true","9045","3","45","true"
"9046","8","102","true","9046","5","12","true","9046","11","19","true","9046","8","108","true","9046","4","45","true"
"9047","8","102","true","9047","5","12","true","9047","11","19","true","9047","8","108","true","9047","3","45","true"
"9048","8","102","true","9048","5","12","true","9048","11","19","true","9048","8","108","true","9048","4","45","true"
"9049","8","102","true","9049","5","12","true","9049","11","19","true","9049","8","108","true","9049","3","45","true"
"9050","8","102","true","9050","5","12","true","9050","11","19","true","9050","8","108","true","9050","4","45","true"
"9051","8","102","true","9051","5","12","true","9051","11","19","true","9051","8","108","true","9051","3","45","true"
"9052","7","102","true","9052","6","12","true","9052","11","19","true","9052","8","108","true","9052","2","45","true"
"9053","8","102","true","9053","6","12","true","9053","11","19","true","9053","7","108","true","9053","3","45","true"
"9054","7","102","true","9054","6","12","true","9054","11","19","true","9054","8","108","true","9054","2","45","true"
"9055","8","102","true","9055","6","12","true","9055","11","19","true","9055","7","108","true","9055","3","45","true"
"9056","7","102","true","9056","7","12","true","9056","11","19","true","9056","7","108","true","9056","2","45","true"
"9057","7","102","true","9057","6","12","true","9057","12","19","true","9057","7","108","true","9057","3","45","true"
"9058","7","102","true","9058","6","12","true","9058","11","19","true","9058","8","108","true","9058","2","45","true"
"9059","8","102","true","9059","5","12","true","9059","11","19","true","9059","8","108","true","9059","3","45","true"
"9060","7","102","true","9060","6","12","true","9060","11","19","true","9060","8","108","true","9060","2","45","true"
"9061","8","102","true","9061","6","12","true","9061","11","19","true","9061","7","108","true","9061","3","45","true"
"9062","7","102","true","9062","7","12","true","9062","11","19","true","9062","7","108","true","9062","2","45","true"
"9063","8","102","true","9063","6","12","true","9063","11","19","true","9063","7","108","true","9063","3","45","true"
"9064","8","102","true","9064","6","12","true","9064","10","19","true","9064","8","108","true","9064","2","45","true"
"9065","7","102","true","9065","6","12","true","9065","12","19","true","9065","7","108","true","9065","3","45","true"
"9066","8","102","true","9066","5","12","true","9066","11","19","true","9066","8","108","true","9066","4","45","true"
"9067","8","102","true","9067","5","12","true","9067","11","19","true","9067","8","108","true","9067","3","45","true"
"9068","8","102","true","9068","5","12","true","9068","11","19","true","9068","8","108","true","9068","4","45","true"
"9069","8","102","true","9069","5","12","true","9069","11","19","true","9069","8","108","true","9069","3","45","true"
"9070","8","102","true","9070","6","12","true","9070","10","19","true","9070","8","108","true","9070","2","45","true"
"9071","8","102","true","9071","6","12","true","9071","11","19","true","9071","7","108","true","9071","3","45","true"
"9072","8","102","true","9072","6","12","true","9072","10","19","true","9072","8","108","true","9072","2","45","true"
"9073","8","102","true","9073","6","12","true","9073","11","19","true","9073","7","108","true","9073","3","45","true"
"9074","8","102","true","9074","7","12","true","9074","10","19","true","9074","7","108","true","9074","2","45","true"
"9075","8","102","true","9075","6","12","true","9075","11","19","true","9075","7","108","true","9075","3","45","true"
"9076","7","102","true","9076","6","12","true","9076","11","19","true","9076","8","108","true","9076","2","45","true"
"9077","8","102","true","9077","6","12","true","9077","11","19","true","9077","7","108","true","9077","3","45","true"
"9078","7","102","true","9078","6","12","true","9078","11","19","true","9078","8","108","true","9078","2","45","true"
"9079","8","102","true","9079","6","12","true","9079","11","19","true","9079","7","108","true","9079","3","45","true"
"9080","7","102","true","9080","6","12","true","9080","11","19","true","9080","8","108","true","9080","2","45","true"
"9081","7","102","true","9081","6","12","true","9081","12","19","true","9081","7","108","true","9081","3","45","true"
"9082","7","102","true","9082","6","12","true","9082","11","19","true","9082","8","108","true","9082","2","45","true"
"9083","7","102","true","9083","6","12","true","9083","12","19","true","9083","7","108","true","9083","3","45","true"
"9084","7","102","true","9084","6","12","true","9084","11","19","true","9084","8","108","true","9084","2","45","true"
"9085","8","102","true","9085","6","12","true","9085","11","19","true","9085","7","108","true","9085","3","45","true"
"9086","7","102","true","9086","6","12","true","9086","11","19","true","9086","8","108","true","9086","2","45","true"
"9087","8","102","true","9087","6","12","true","9087","11","19","true","9087","7","108","true","9087","3","45","true"
"9088","7","102","true","9088","6","12","true","9088","11","19","true","9088","8","108","true","9088","2","45","true"
"9089","8","102","true","9089","6","12","true","9089","11","19","true","9089","7","108","true","9089","3","45","true"
"9090","8","102","true","9090","5","12","true","9090","11","19","true","9090","8","108","true","9090","4","45","true"
"9091","8","102","true","9091","5","12","true","9091","11","19","true","9091","8","108","true","9091","3","45","true"
"9092","8","102","true","9092","5","12","true","9092","11","19","true","9092","8","108","true","9092","4","45","true"
"9093","8","102","true","9093","5","12","true","9093","11","19","true","9093","8","108","true","9093","3","45","true"
"9094","8","102","true","9094","5","12","true","9094","11","19","true","9094","8","108","true","9094","4","45","true"
"9095","8","102","true","9095","5","12","true","9095","11","19","true","9095","8","108","true","9095","3","45","true"
"9096","7","102","true","9096","6","12","true","9096","12","19","true","9096","7","108","true","9096","4","45","true"
"9097","7","102","true","9097","6","12","true","9097","12","19","true","9097","7","108","true","9097","3","45","true"
"9098","8","102","true","9098","6","12","true","9098","11","19","true","9098","7","108","true","9098","4","45","true"
"9099","8","102","true","9099","6","12","true","9099","11","19","true","9099","7","108","true","9099","3","45","true"
"9100","8","102","true","9100","5","12","true","9100","11","19","true","9100","8","108","true","9100","4","45","true"
"9101","8","102","true","9101","5","12","true","9101","11","19","true","9101","8","108","true","9101","3","45","true"
"9102","8","102","true","9102","6","12","true","9102","11","19","true","9102","7","108","true","9102","4","45","true"
"9103","8","102","true","9103","6","12","true","9103","11","19","true","9103","7","108","true","9103","3","45","true"
"9104","8","102","true","9104","5","12","true","9104","11","19","true","9104","8","108","true","9104","4","45","true"
"9105","8","102","true","9105","5","12","true","9105","11","19","true","9105","8","108","true","9105","3","45","true"
"9106","8","102","true","9106","5","12","true","9106","12","19","true","9106","7","108","true","9106","4","45","true"
"9107","7","102","true","9107","5","12","true","9107","12","19","true","9107","8","108","true","9107","3","45","true"
"9108","8","102","true","9108","5","12","true","9108","11","19","true","9108","8","108","true","9108","4","45","true"
"9109","8","102","true","9109","5","12","true","9109","11","19","true","9109","8","108","true","9109","3","45","true"
"9110","8","102","true","9110","5","12","true","9110","12","19","true","9110","7","108","true","9110","4","45","true"
"9111","7","102","true","9111","5","12","true","9111","12","19","true","9111","8","108","true","9111","3","45","true"
"9112","8","102","true","9112","5","12","true","9112","12","19","true","9112","7","108","true","9112","4","45","true"
"9113","8","102","true","9113","5","12","true","9113","11","19","true","9113","8","108","true","9113","3","45","true"
"9114","8","102","true","9114","5","12","true","9114","12","19","true","9114","7","108","true","9114","4","45","true"
"9115","7","102","true","9115","6","12","true","9115","12","19","true","9115","7","108","true","9115","3","45","true"
"9116","8","102","true","9116","5","12","true","9116","12","19","true","9116","7","108","true","9116","4","45","true"
"9117","8","102","true","9117","5","12","true","9117","11","19","true","9117","8","108","true","9117","3","45","true"
"9118","8","102","true","9118","5","12","true","9118","12","19","true","9118","7","108","true","9118","4","45","true"
"9119","8","102","true","9119","6","12","true","9119","11","19","true","9119","7","108","true","9119","3","45","true"
"9120","8","102","true","9120","5","12","true","9120","11","19","true","9120","8","108","true","9120","4","45","true"
"9121","8","102","true","9121","5","12","true","9121","11","19","true","9121","8","108","true","9121","3","45","true"
"9122","8","102","true","9122","5","12","true","9122","11","19","true","9122","8","108","true","9122","4","45","true"
"9123","8","102","true","9123","5","12","true","9123","11","19","true","9123","8","108","true","9123","3","45","true"
"9124","7","102","true","9124","5","12","true","9124","12","19","true","9124","8","108","true","9124","4","45","true"
"9125","7","102","true","9125","5","12","true","9125","12","19","true","9125","8","108","true","9125","3","45","true"
"9126","8","102","true","9126","5","12","true","9126","12","19","true","9126","7","108","true","9126","4","45","true"
"9127","7","102","true","9127","5","12","true","9127","12","19","true","9127","8","108","true","9127","3","45","true"
"9128","8","102","true","9128","5","12","true","9128","12","19","true","9128","7","108","true","9128","4","45","true"
"9129","7","102","true","9129","5","12","true","9129","12","19","true","9129","8","108","true","9129","3","45","true"
